"","business_id","name","neighborhood","address","postal_code","stars","review_count","categories","open_2019","american","age","chain"
"1330","Ec9CBmL3285XkeHaNp-bSQ","""District One""","Chinatown","""3400 S Jones Blvd, Ste 8""","89146",4,1132,"Dive Bars;Seafood;Restaurants;Asian Fusion;Bars;Nightlife;Vietnamese;Sports Bars",1,"0",1910,FALSE
"1331","ECOkEVUodMLUxvI0PMI4gQ","""Tao Nightclub""","The Strip","""The Venetian, 3377 S Las Vegas Blvd""","89109",3,2094,"Bars;Restaurants;Asian Fusion;Dance Clubs;Music Venues;Lounges;Arts & Entertainment;Nightlife",1,"0",4888,FALSE
"1332","EcsUxHW1keLUl5w-3ZEbAw","""Dickey's Barbecue Pit""","Spring Valley","""5597 S Rainbow Blvd, Ste 110""","89118",3.5,143,"Barbeque;Restaurants",1,"0",2010,TRUE
"1333","Ed47ZME7NcLTZeIBUYsdog","""CREAM""","South Summerlin","""1980 Festival Plz Dr, Ste 165""","89135",3.5,303,"Event Planning & Services;Food;Caterers;Gelato;Ice Cream & Frozen Yogurt;Desserts",0,"0",1498,FALSE
"1334","Edc4OQns2A4lqs1KT3HE-A","""Papa John's Pizza""","Southeast","""9255 S Eastern Ave""","89123",2,55,"Restaurants;Pizza",1,"0",3897,TRUE
"1335","EDHGSQVfjEWI_VCURz84eg","""Haagen Dazs Shop""","The Strip","""3790 Las Vegas Blvd S""","89109",4.5,7,"Juice Bars & Smoothies;Food;Ice Cream & Frozen Yogurt",1,"0",3374,TRUE
"1336","EdIFp1tdPi1267hm3da6Nw","""Ellis Island BBQ""","Eastside","""4178 Koval Ln""","89109",4,97,"Restaurants;American (Traditional);Barbeque",1,"1",1087,FALSE
"1337","eDK7ns2bB8pmQCoZMy3Idg","""San Salvador Restaurant""","Downtown","""2211 S Maryland Pkwy""","89104",3.5,47,"Latin American;Salvadoran;Mexican;Restaurants",1,"1",1604,TRUE
"1338","eduRavkml8awmPachSZXuw","""Kona Grill""","Westside","""750 S Rampart Blvd""","89145",3.5,699,"American (New);Sushi Bars;Restaurants",1,"1",4447,TRUE
"1339","EdY6q0CO2mlATpoTFkvHAw","""Dim Sum Cafe""","South Summerlin","""3700 S Hualapai Way""","89147",4,269,"Chinese;Dim Sum;Cafes;Restaurants",1,"0",2059,FALSE
"1340","eefMnLfjlc3I166DyNZjXA","""Palazzo Restaurant At Tuscany Hotel & Casino""","Eastside","""255 E Flamingo Rd""","89109",4.5,4,"Italian;Restaurants",1,"0",3990,FALSE
"1341","Ef5P6C2yHAv08FPif5Rdtg","""8oz Korean Steak House""","Chinatown","""4545 Spring Mountain Rd, Ste B105""","89102",4.5,90,"Barbeque;Steakhouses;Korean;Restaurants",1,"1",617,FALSE
"1342","EfAqol3tWckyNrBMIooJmg","""Kabob N More""","The Strip","""3049 S Las Vegas Blvd""","89109",3.5,256,"Pakistani;Arabian;Indian;Restaurants;Halal",1,"0",2164,FALSE
"1343","eFNWxUVO3IhgUnWRbNKfsQ","""Surf City Squeeze""","Westside","""4300 Meadows Ln, Ste 500, Space 500""","89107",3.5,11,"Food;Juice Bars & Smoothies",1,"0",2446,FALSE
"1344","efSwJYCHpQ5wz6hIzUiWIA","""Taco Bell""","Sunrise","""6540 E Lake Mead Blvd, Ste 205""","89156",3.5,13,"Tex-Mex;Fast Food;Restaurants;Mexican",1,"0",1267,TRUE
"1345","EFxnpVs3vLUvpt1vX_iPdg","""Sonio's Cafe""","Westside","""3900 W Charleston Blvd""","89102",4,120,"Cafes;Restaurants;Salad;Chicken Shop;Mediterranean;Hot Dogs;Vegetarian;Diners;American (Traditional)",1,"1",4133,FALSE
"1346","eFZwGBf2Ec5e5FdHo76gQQ","""Southern Table""",NA,"""5011 E Craig Rd""","89115",2.5,11,"Restaurants;Soul Food;Breakfast & Brunch;Seafood;American (Traditional)",1,"1",1388,FALSE
"1347","EgGdnaotJpPvxCFyZPJeUw","""Pizza Hut""","Northwest","""4945 W. Craig Road""","89130",2,13,"Restaurants;Pizza",1,"0",3150,TRUE
"1348","egpDg61SdYbKWvCpPM7Nbg","""Lappert's Ice Cream Shop""","Downtown","""12 Ogden Ave""","89101",4,190,"Desserts;Ice Cream & Frozen Yogurt;Food",1,"0",4526,FALSE
"1349","eh127ASMZstrELE0K0XADw","""Luke's Lobster Las Vegas""","The Strip","""3200 S Las Vegas Blvd""","89109",4.5,368,"Restaurants;Seafood",1,"0",1257,FALSE
"1350","Eh33SonAnRj6ZmHATD5WNg","""TBaar""","The Strip","""3743 S Las Vegas Blvd, Ste 118""","89109",3,38,"Bubble Tea;Juice Bars & Smoothies;Food",0,"0",997,TRUE
"1351","EHDcxAlrrP4VPiZuQlrIrg","""Cabo Mexican Restaurant""","Northwest","""4949 N Rancho Dr""","89130",2.5,79,"Mexican;Restaurants",1,"0",3243,FALSE
"1352","eHgxuooEDnjsmmckxPcKHQ","""Mah Jong""",NA,"""3700 W Flamingo Rd""","89103",3,20,"Restaurants;Chinese",1,"0",3889,FALSE
"1353","eHXUyMf64ynMzHaf0LdGgg","""Tups Specialty Sandwiches""","Southeast","""2381 E Windmill Ln""","89123",4.5,136,"Restaurants;Delis;American (Traditional);Sandwiches",1,"1",1453,FALSE
"1354","Ehy-uoyjrL_w_tWdf8cwWA","""Mariano's Pupusas Bahai Centroamerica""","Westside","""5000 W Charleston Blvd""","89146",4.5,4,"Restaurants;Latin American;Salvadoran",1,"1",1002,FALSE
"1355","Ehy00JWQixgoXzisVKhvag","""Cucina by Wolfgang Puck""","The Strip","""3720 S Las Vegas Blvd""","89158",4,754,"Italian;Restaurants;Pizza",1,"0",3354,FALSE
"1356","Ei21gZXbsXbJlWL0QxLVzA","""Domino's Pizza""","Southeast","""3395 E Tropicana Ave""","89121",2.5,27,"Chicken Wings;Pizza;Restaurants;Sandwiches",1,"0",2833,TRUE
"1357","EIat5e4gz0MjHG1Z2SHqcA","""Java Vegas Coffee""",NA,"""4500 W Tropicana Ave""","89103",3,22,"Arts & Entertainment;Coffee & Tea;Hotels;Casinos;Food;Event Planning & Services;Hotels & Travel",1,"0",2639,FALSE
"1358","EIeU3coTP9V2qcmHhr60Yw","""Port of Subs""","Spring Valley","""6080 W Badura Ave, Ste 140""","89118",3.5,34,"Delis;Restaurants;Sandwiches",1,"0",3457,TRUE
"1359","EiO5lrozazxIaqOnUvzCag","""Domino's Pizza""","Eastside","""4150 Boulder Hwy""","89121",2,27,"Chicken Wings;Pizza;Restaurants;Sandwiches",1,"0",1771,TRUE
"1360","eiTWTVThkHr-DKXxIysbgA","""Sweet Poké""","Southwest","""7965 S Rainbow Blvd, Ste 135""","89139",4.5,186,"Poke;Japanese;Asian Fusion;Food;Restaurants;Hawaiian",1,"0",1019,TRUE
"1361","ejcVeQztxXY6NX2O2SE0Rw","""PT's""","Spring Valley","""3935 S Durango Dr""","89147",3,42,"Nightlife;Restaurants;Bars;Sports Bars;American (New);Pubs",1,"1",3106,TRUE
"1362","eJECvXFIUnfcDE6PzKS2Yw","""McDonald's""",NA,"""3500 E Bonanza Rd""","89110",1.5,18,"Burgers;Fast Food;Restaurants",1,"1",3076,TRUE
"1363","eJKnymd0BywNPrJw1IuXVw","""Nacho Daddy Downtown""","Downtown","""113 N 4th St""","89101",4,908,"Tex-Mex;American (New);Mexican;Breakfast & Brunch;Restaurants",1,"1",2016,FALSE
"1364","eJNHwNoCk_hZbK8AeHDZ9g","""Nevada Chicken Cafe""","Spring Valley","""7340 Arroyo Crossing Pkwy, Ste 5""","89113",3.5,305,"Restaurants;American (Traditional);Chicken Wings;Barbeque;Cafes",1,"1",1724,TRUE
"1365","eJPckkV1k7gn0V2awA1pzA","""Soho Sushi Burrito""","Spring Valley","""6040 W Badura Ave, Ste 150""","89118",4.5,175,"Restaurants;Sushi Bars;Poke;Asian Fusion;Food;Fast Food;Mexican;American (New)",1,"1",1016,FALSE
"1366","eJYLFG7BKCxE7uqrEolXVw","""Thrifty's Ice cream""","Centennial","""3655 S Durango Dr, Ste 19""","89147",3.5,9,"Food;Ice Cream & Frozen Yogurt",1,"0",1652,FALSE
"1367","EjzMHfwqAmj7BgdzQjquRQ","""Bandito Latin Kitchen & Cantina""","Eastside","""325 Hughes Ctr Dr, Ste 100""","89169",4,167,"Cocktail Bars;Nightlife;Latin American;Mexican;Bars;Restaurants;Tacos",1,"1",686,FALSE
"1368","EkuSy_kM8dpGrlb2pTxCBw","""Ginseng Korean BBQ II""","The Strip","""3765 S Las Vegas Blvd""","89109",3,291,"Restaurants;Barbeque;Korean",1,"0",4315,FALSE
"1369","Ekxhn3gyMfoXslnVxhZn3w","""Taco Bell""",NA,"""6200 West Lake Mead""","89108",3,9,"Fast Food;Tex-Mex;Restaurants;Mexican",1,"0",2915,TRUE
"1370","El4FC8jcawUVgw_0EIcbaQ","""MGM Grand Hotel""","The Strip","""3799 Las Vegas Blvd S""","89109",3,3444,"Restaurants;Arts & Entertainment;Hotels;Event Planning & Services;Casinos;Resorts;Hotels & Travel",1,"0",4909,FALSE
"1371","ElM8yyW45TAy4vjApwy7ZQ","""Jadon Foods""","Northwest","""4343 N Rancho Dr, Ste 120""","89130",3.5,6,"Gluten-Free;Bakeries;Food;Restaurants",1,"0",1883,FALSE
"1372","elqbBhBfElMNSrjFqW3now","""Pin Kaow Thai Restaurant""",NA,"""1974 N Rainbow Blvd""","89108",4,553,"Restaurants;Thai",1,"0",4461,FALSE
"1373","Em_U9esTgiJfb9kIZL36kw","""Subway""","Southeast","""6500 Boulder Hwy""","89122",2.5,8,"Restaurants;Fast Food;Sandwiches",1,"0",2607,TRUE
"1374","emCZVTnhkDEQUaAz5wJq1w","""Johnny Rockets""","The Strip","""3850 Las Vegas Blvd S""","89109",2.5,103,"Restaurants;American (Traditional);Burgers;Food",1,"1",1771,TRUE
"1375","EMrghF81px-wnNqEYqA0Kw","""Panera Bread""","Westside","""740 S Rampart Blvd""","89145",3,149,"Soup;Food;Sandwiches;American (New);Restaurants;Salad;Bagels;Breakfast & Brunch",1,"1",2321,TRUE
"1376","EN2foh9hQMXvNMtB3pMwmA","""Red Gate Wok""","Chinatown","""6850 Spring Mountain Rd""","89146",4,14,"Korean;Restaurants;Chinese",0,"0",1863,FALSE
"1377","EnCIojgP5KTr1leaysFE3A","""Viva Las Arepas""","Downtown","""1616 S Las Vegas Blvd, Ste 120""","89104",4.5,1222,"Venezuelan;Restaurants;Food Stands;Latin American",1,"1",2902,TRUE
"1378","EneqsOFGCK4KXofNHsc5aQ","""In-N-Out Burger""","The Strip","""3545 S Las Vegas Blvd, Ste L24""","89109",4,246,"Fast Food;Burgers;Restaurants",1,"1",831,TRUE
"1379","eNrBPQA92s7ckh2FOWi8Eg","""Domino's Pizza""","Summerlin","""1970 Village Center Cir""","89134",3.5,18,"Chicken Wings;Sandwiches;Pizza;Restaurants",1,"0",2368,TRUE
"1380","ENSXtagSYILMBTVEj6p81Q","""Jack in the Box""","Sunrise","""4345 E Charleston Blvd""","89104",1.5,8,"Restaurants;Fast Food",1,"0",2800,TRUE
"1381","EomaPrsFLVSe9TLRtpevwA","""Dairy Queen""",NA,"""7501 W Lake Mead Blvd""","89128",3.5,30,"Ice Cream & Frozen Yogurt;Restaurants;Food;Bakeries;Fast Food",1,"0",3263,TRUE
"1382","EOS1D1APHwlU19YL3A1PGQ","""L & L Hawaiian Barbecue""",NA,"""1900 N Buffalo Dr""","89128",3,97,"Restaurants;Food;Hawaiian;Barbeque",1,"0",2204,TRUE
"1383","EPKg3b0BK20-VKmzrP2W-A","""Savona Bistro""","Eastside","""160 E Flamingo Rd""","89109",3.5,54,"Bars;Restaurants;Breakfast & Brunch;Nightlife;Cocktail Bars;American (Traditional)",0,"1",4043,FALSE
"1384","ePVVYZlBCOyPqK_XYnfJWg","""El Pollo Loco""",NA,"""1985 N Martin Luther King Blvd""","89106",2.5,11,"Mexican;Restaurants;Fast Food",1,"0",1465,TRUE
"1385","EQD9Ii9UOFnd8lorP5IsEw","""DQ Grill & Chill Restaurant""","Southwest","""7715 S Rainbow Blvd""","89113",2.5,5,"Restaurants;Fast Food",1,"0",2820,FALSE
"1386","eqRYda9F_4ziinRW-N6ixw","""Roberto's Taco Shop""","Westside","""7801 W Charleston Blvd""","89117",2.5,43,"Restaurants;Mexican;Fast Food",1,"0",3570,TRUE
"1387","EqUlVPI8t9A96BIvWdW1pw","""Joey's Tavern""","Northwest","""7081 W Craig Rd""","89129",3.5,53,"Bars;American (New);Restaurants;Nightlife",1,"1",3042,FALSE
"1388","EQysX2BaXjvcQF2DSkjJkg","""The View Cafe""",NA,"""3100 N Tenaya Way""","89128",4,6,"Restaurants;Cafes",1,"0",3292,FALSE
"1389","Er5XAY2UFGGqBHdqpeCFkA","""Zenshin Asian Restaurant""","Southeast","""9777 Las Vegas Blvd S""","89183",4,396,"Sushi Bars;Restaurants;Asian Fusion;Japanese",1,"0",2221,FALSE
"1390","Er8DpPwf_lHHv64ncWhD8g","""The Henry""","The Strip","""The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S""","89109",4,732,"Breakfast & Brunch;American (Traditional);Restaurants",1,"1",3033,FALSE
"1391","eRjcli4nDHRwhByViUz9Ow","""Rosati's Pizza""","Summerlin","""10030 W Cheyenne Ave""","89129",3,124,"Restaurants;Pizza;Italian;Sandwiches",1,"0",3694,TRUE
"1392","eRKVkDsHSFjaej3j7H0HyA","""Taqueria La Herradura""","Downtown","""1436 E Charleston Blvd""","89104",5,4,"Restaurants;Mexican",1,"0",814,FALSE
"1393","eRQwgSQD1KyCmJk_PAGOXQ","""Thai Cuisine""","Sunrise","""601 N Nellis Blvd""","89110",4,160,"Chinese;Restaurants;Thai",1,"0",3704,FALSE
"1394","ErzHs0c5EKwLD_YM2ZjsGQ","""Panda Express""","Southeast","""6587 Las Vegas Blvd S""","89119",2,14,"Restaurants;Chinese;Fast Food",1,"0",1608,TRUE
"1395","ERZua_xpyvHBnChITstpFg","""Cafe Verdi Rebel""","Eastside","""3330 E Tropicana Ave, Ste P""","89121",3.5,53,"Burgers;Pizza;Restaurants;Chicken Wings",1,"1",908,FALSE
"1396","eS76100l3h7Ollb5s3_M4A","""Mad House Coffee""","Southeast","""8899 S Eastern Ave""","89123",4,229,"Restaurants;Coffee & Tea;Bagels;Juice Bars & Smoothies;Food;Breakfast & Brunch;Bakeries",1,"0",3686,FALSE
"1397","esBRj9uPRzwxaW4Lz1XGLA","""Oyster Bar""","The Strip","""3475 S Las Vegas Blvd""","89109",4,585,"Seafood;Live/Raw Food;Italian;Restaurants",1,"0",4445,TRUE
"1398","eSLwC2iFJOU4UWXyuPiTpg","""Hennessey's Tavern""","Downtown","""425 Fremont St, Suite 110""","89101",3,340,"Irish Pub;Irish;Nightlife;Restaurants;Bars;Pubs",1,"0",4315,FALSE
"1399","EsVVTcYO9DhSK2oxakctjw","""Amano""","Northwest","""5601 N Tenaya Way""","89130",4.5,6,"Restaurants;Pizza",1,"0",516,FALSE
"1400","eszo5NGbX8Cn2gfuUj3gAQ","""Tacos El Compita""","Westside","""7622 Westcliff Dr""","89145",4,104,"Mexican;Food Stands;Restaurants",1,"0",3592,TRUE
"1401","ET8WuErpImo0zxS673gLxw","""Rachel's Kitchen""","Southeast","""5757 Wayne Newton Blvd""","89136",4,35,"Cafes;Restaurants;Food;American (Traditional);Vegetarian;Comfort Food;American (New);Juice Bars & Smoothies",1,"1",1882,TRUE
"1402","etid3CozFvEOFcvDwHXsDw","""Harvest by Roy Ellamar""","The Strip","""3600 S Las Vegas Blvd""","89109",4,280,"American (New);Restaurants",1,"1",1216,FALSE
"1403","eTKUay1ISDOnGRSYC_QSHg","""Las Vegas Farmers Market""","Centennial","""9200 Tule Springs Rd""","89131",3.5,8,"Farmers Market;Food",1,"0",2640,FALSE
"1404","EtslnZaLkUaC_ooVZtHbYQ","""Pressed Juicery""","Westside","""410 S. Rampart Blvd., #135""","89145",4.5,53,"Juice Bars & Smoothies;Food",1,"0",1402,TRUE
"1405","EtWhX8jFs9rgDrvEOpFeIw","""Subway""","Westside","""8000 W Sahara Ave""","89117",2,12,"Restaurants;Fast Food;Sandwiches",1,"0",3141,TRUE
"1406","etzDsNjkCyQBoJcU2a3U-g","""Denny's""","Southeast","""9320 S Eastern Ave""","89123",3,80,"American (Traditional);Diners;Restaurants;Breakfast & Brunch",1,"1",3197,TRUE
"1407","EU8Hp2rTEptiwCH4eLYZBw","""Jack In the Box""",NA,"""800 N Decatur Blvd""","89107",2,13,"Burgers;Restaurants",1,"1",3179,TRUE
"1408","euksvHm653hJMJBqzcvMzQ","""Cook On Wok""","Northwest","""8380 W Cheyenne Ave""","89129",3,81,"Restaurants;Chinese",1,"0",3166,FALSE
"1409","EUskCVPgHoIGl3Ao0VUNLA","""Fernandez Hot-Dogs""","Downtown","""1959 E Charleston Blvd""","89104",5,7,"Hot Dogs;Restaurants;Food;Food Trucks",1,"0",2077,FALSE
"1410","eUuKXhloFVHdQsLdodcLbw","""Parsley Modern Mediterranean""","Southeast","""6420 S Pecos Rd""","89120",4,354,"Vegan;Vegetarian;Restaurants;Mediterranean",1,"0",2690,TRUE
"1411","EUWBT5GDxPC95w9itZ1EHw","""Garden Court Buffet""",NA,"""200 N Main St""","89101",3.5,478,"Buffets;Restaurants",1,"0",4945,FALSE
"1412","eV-5b1Bjtnn-QePN3t3taQ","""Stir Krazy Mongolian Grill""","Southeast","""3345 Patrick Ln, Ste 100""","89120",4,175,"Restaurants;Mongolian;Chinese;Asian Fusion",1,"0",1404,FALSE
"1413","EvE23d1PSbfGWe7EA5HRBQ","""The Magic Noodle""","Spring Valley","""5165 S Fort Apache Rd, Ste 165""","89148",4.5,33,"Restaurants;Noodles;Chinese",1,"0",522,FALSE
"1414","EVpjpTaSUdeXG0b69krzAQ","""Subway""","Spring Valley","""5693 S Jones Blvd, Ste 121""","89118",3.5,13,"Vegetarian;Fast Food;Restaurants;Sandwiches",1,"0",1540,TRUE
"1415","EvxTD0ETbbFbFjUMWhHbIw","""Oh Curry""","Sunrise","""5051 Stewart Ave, Ste 101""","89110",4.5,252,"Japanese Curry;Restaurants;Japanese",1,"0",1954,FALSE
"1416","EVYGEs6vJwUPvapGPrKvfA","""Jack In the Box""","Southeast","""455 E Silverado Ranch Blvd""","89183",2.5,34,"Restaurants;Fast Food",1,"0",2713,TRUE
"1417","EWbNTPW0co_X4lZRB-QTLQ","""Ocha Thai Cuisine""","Downtown","""1201 Las Vegas Blvd S""","89104",4,312,"Chinese;Restaurants;Thai",1,"0",4636,FALSE
"1418","eWcyXTiaexrkvCc3vlFWKA","""Carl's Jr""",NA,"""1991 N Decatur Blvd""","89108",2,8,"Fast Food;Restaurants",1,"0",2803,TRUE
"1419","EWmYNndtI9G0c2lI58vQWA","""Phoenix""","The Strip","""300 W Sahara Ave""","89102",5,12,"Chinese;Restaurants",1,"0",783,FALSE
"1420","EwN1LCoJXB0z_a-LxLFKyQ","""Paleteria Y Neveria Mexicana""","Sunrise","""865 N Lamb Blvd, Ste 10""","89110",4.5,6,"Ice Cream & Frozen Yogurt;Food",1,"0",743,FALSE
"1421","EwUM6gGMBhrjOef0wmqKJQ","""Jared's Old Fashioned""","Downtown","""725 S Las Vegas Blvd, Ste 150""","89101",4.5,39,"Restaurants;Burgers;American (Traditional);Hot Dogs;American (New)",0,"1",793,FALSE
"1422","ewWGrjlWHkXXBsLinpauKQ","""Café Presse""","The Strip","""3327 Las Vegas Blvd S""","89109",3,85,"Coffee & Tea;Food",0,"0",2688,FALSE
"1423","EwxhzR-VghhMsRObXLMitw","""Lou's Diner""","Westside","""431 S Decatur Blvd""","89107",4.5,198,"Breakfast & Brunch;American (Traditional);Restaurants;Diners",1,"1",3578,FALSE
"1424","EX8EyU43VF7DwS7jKEnjvg","""Wendy's""",NA,"""6198 W Flamingo Rd""","89103",2,20,"Burgers;Fast Food;Restaurants",1,"1",2724,TRUE
"1425","Ey1iEY8yAQG5MEBZPQ_niQ","""Fremont Hotel & Casino""","Downtown","""200 Fremont St""","89101",3,269,"Hotels;Restaurants;Casinos;Arts & Entertainment;Event Planning & Services;Hotels & Travel",1,"0",4527,FALSE
"1426","EyhI_N2JvQQgBypBJAT3tw","""ReBAR""","Downtown","""1225 S Main St""","89104",4.5,83,"Gastropubs;Nightlife;Bars;Antiques;Restaurants;Shopping;Wine Bars;Dive Bars",1,"0",1037,FALSE
"1427","eYJcI9cI6-kJ2NQpYdHcLw","""Downtown Terrace""","Downtown","""707 Fremont St""","89101",4,530,"American (New);American (Traditional);Restaurants;Lounges;Burgers;Bars;Nightlife",1,"1",1669,FALSE
"1428","EyoTq9dd4oKXhXND_imOzA","""Sweet Poké""","University","""4680 S Maryland Pkwy, Ste 300""","89119",4.5,53,"Asian Fusion;Restaurants;Sushi Bars;Hawaiian",1,"0",909,TRUE
"1429","Ez19rh3QYscLLueFrStckQ","""Carl's Jr.""","Southeast","""5795 S Eastern Ave""","89119",3,28,"Restaurants;Fast Food",1,"0",3447,TRUE
"1430","EZ4TljJvGenxrkM4JsqtZg","""Sushi-ko""","Northwest","""7101 W Craig Rd""","89129",3.5,297,"Sushi Bars;Restaurants;Teppanyaki;Japanese",1,"0",3928,FALSE
"1431","ez9y1xXuY-oLRFtfJMopmQ","""Blue Agave Cantina""",NA,"""2400 N Rancho Dr""","89130",3.5,5,"Restaurants;Mexican;Nightlife;Bars",0,"0",2389,FALSE
"1432","eZcCFV-8X91ZSnmB9807bw","""The Cheesecake Factory""","Westside","""750 S Rampart Blvd, Bldg 17""","89145",3.5,569,"Food;American (New);Restaurants;Desserts;American (Traditional)",1,"1",4220,TRUE
"1433","eZCftIgMLs4cKvT9NWxx_A","""Domino's Pizza""","Sunrise","""3266 Las Vegas Blvd N""","89115",2.5,11,"Pizza;Chicken Wings;Restaurants;Sandwiches",1,"0",3764,TRUE
"1434","EZQESVzkOPs7LwCHVC3Szg","""Mizumi""","The Strip","""3131 Las Vegas Blvd S""","89109",4,318,"Restaurants;Japanese",1,"0",2517,FALSE
"1435","EzvQSacRpQhFU_p8NgiVJw","""48th and Crepe""","The Strip","""3790 S Las Vegas Blvd""","89109",3.5,140,"Restaurants;Breakfast & Brunch",1,"0",1910,FALSE
"1436","f_eiOrEcMnkHB7GvQVOHkQ","""Terrace Pointe Cafe""","The Strip","""3131 Las Vegas Blvd S""","89109",4,639,"American (Traditional);American (New);Restaurants",1,"1",4752,FALSE
"1437","F_grYTnIPE1_Wwlfvt0J4Q","""Subway""",NA,"""2411 W Sahara Ave""","89102",3,7,"Restaurants;Sandwiches;Fast Food",0,"0",3380,TRUE
"1438","f-4N8MXGy_ifyGtfZrh6SQ","""Popeyes Louisiana Kitchen""","Southeast","""5757 Wayne Newton Blvd""","89119",3.5,53,"Chicken Wings;Fast Food;Restaurants",1,"0",2730,TRUE
"1439","F-g0QH4IvrFtJUVRzDtzCA","""PT's""","Southeast","""1383 E Silverado Ranch Blvd""","89123",3,22,"Pubs;Restaurants;American (New);Sports Bars;Nightlife;Bars",1,"1",3259,TRUE
"1440","f0160VdQERs6Y6Aq-Chvfw","""Canyon Ranch Grill""","The Strip","""3355 Las Vegas Blvd S, Fl 3""","89109",4,103,"American (New);Restaurants;Breakfast & Brunch;American (Traditional)",1,"1",3775,FALSE
"1441","F06m2yQSPHIrb1IT7heYeQ","""Rainbow Kitchen""","Southwest","""7537 S Rainbow Blvd""","89139",4,67,"Cantonese;Seafood;Noodles;Restaurants;Chinese",1,"0",935,FALSE
"1442","F0j-dNjFY4u49hql2Rz2fw","""Dunkin' Donuts""","Southeast","""409 E Silverado Ranch""","89123",2.5,115,"Coffee & Tea;Food;Donuts",1,"0",4203,TRUE
"1443","F0lI9okn4pzmN_iq5UqF7w","""Pieology Pizzeria""","South Summerlin","""10965 Lavender Hills Dr, Ste 130""","89135",3.5,273,"Restaurants;Pizza;Gluten-Free",1,"0",1593,FALSE
"1444","f16oe_yaGBh4AFK_mlBabw","""Panda Express""","The Strip","""3999 Las Vegas Blvd S""","89119",3.5,25,"Fast Food;Restaurants;Chinese",1,"0",3267,TRUE
"1445","F1ISXp1sC0iQ2Ee138J73g","""Einstein Bros Bagels""","Southwest","""3837 Blue Diamond Rd""","89139",2,182,"Coffee & Tea;Bagels;Food",1,"0",2067,TRUE
"1446","f1L-fI_wM5aH7_YG7WcUaA","""Campus Commons Food Court""","Westside","""6475 West Charleston Blvd""","89146",3,8,"Restaurants;Fast Food",1,"0",2221,FALSE
"1447","f1ZKauu7dCB6iplmKqplAQ","""Hong Kong Garden Seafood & Dim Sum Cafe""","Chinatown","""5300 Spring Mountain Rd""","89146",3.5,193,"Seafood;Chinese;Cantonese;Dim Sum;Restaurants",1,"0",1219,FALSE
"1448","F2HKV9oJhnIKQ-M4Gt4Ftg","""Voodoo Wing Company""","Northwest","""6728 W Cheyenne Ave""","89108",4,227,"Food;Barbeque;Chicken Wings;Restaurants",1,"0",1666,FALSE
"1449","F3iG7XyIsojEfFFMGXAVEQ","""Papa John's Pizza""",NA,"""5570 Camino Al Norte, Ste D2""","89031",1.5,9,"Restaurants;Pizza",1,"0",1497,TRUE
"1450","F3oDNZGUJBIHHy4wQ5jRGw","""Dairy Queen""","Southwest","""7715 S Rainbow Blvd""","89113",2,84,"Ice Cream & Frozen Yogurt;Restaurants;Fast Food;Desserts;Food",1,"0",3326,TRUE
"1451","f4kNNLU_0q_2J711jCN7dA","""Paymon's Mediterranean Cafe & Lounge""","University","""4147 S Maryland Pkwy""","89119",4,555,"Greek;Restaurants;Vegetarian;Mediterranean",1,"0",4945,FALSE
"1452","f4vb5tv60WaBcwzRhKpANA","""Nanny's""","Summerlin","""8453 W Lake Mead Blvd""","89128",4.5,100,"Restaurants;Breakfast & Brunch;French;Sandwiches",1,"0",1565,FALSE
"1453","f4x1YBxkLrZg652xt2KR5g","""Hash House A Go Go""","The Strip","""3535 Las Vegas Blvd""","89109",4,4774,"American (New);Restaurants;Breakfast & Brunch",1,"1",3369,TRUE
"1454","F5BCXUpQpCRPeFmWnQmSJA","""Grape Vine Cafe""",NA,"""7501 W Lake Mead Blvd, Ste 120""","89128",4,104,"Mediterranean;Restaurants;Nightlife;Italian;Wine Bars;Bars",1,"0",1197,FALSE
"1455","f5sSn5cO4t6mF_mdnzKkyA","""Baja Fresh""","Northwest","""4343 N Rancho Dr""","89130",2.5,29,"Fast Food;Mexican;Restaurants;Tex-Mex",0,"0",3070,TRUE
"1456","F6p_k-Q6W_kkAb-s_a0Omw","""Crazy Pita Rotisserie & Grill""","Southeast","""6587 S Las Vegas Blvd""","89119",4,160,"Mediterranean;Restaurants",1,"0",1953,TRUE
"1457","F6ScBoyzVPhuvyJUUdUZ9Q","""Merkato Ethiopian Restaurant""",NA,"""4970 South Arville St, Ste 104""","89118",4.5,24,"Restaurants;Ethiopian",1,"0",849,FALSE
"1458","F7E3qP0oz_SuVGZGL0D8Zw","""Ristorante Italiano""","The Strip","""2901 Las Vegas Blvd S""","89109",3,3,"Restaurants;Italian",1,"0",4276,FALSE
"1459","F7mv0e3N2DgYY93cl8LpZw","""Wendy's""","Sunrise","""3251 Las Vegas Blvd N""","89115",1.5,9,"Fast Food;Restaurants;Burgers",1,"1",2743,TRUE
"1460","F7OsiFk9aLZtqZczA84xpw","""Popeyes Louisiana Kitchen""","Southeast","""4910 S Maryland Pkwy""","89119",2,45,"Chicken Wings;American (Traditional);Restaurants;Southern;Fast Food",1,"1",4363,TRUE
"1461","f9cIbhLyBz_qTEfMLfwrrQ","""Lulu Hawaiian BBQ""",NA,"""6512 N Decatur Blvd, Ste 110""","89131",3.5,121,"Restaurants;Hawaiian;Barbeque",1,"0",3271,TRUE
