"","X","business_id","name","open_2019","neighborhood","august_2017_median","stars","review_count","categories","age"
"507",555,"bw_bCNXNBrgarlmrgURkoA","""Wendy's""",1,"Sunrise",1000,2.5,19,"Restaurants;Fast Food;Burgers","2011-05-17"
"508",556,"BWrdSeWCWKVQQGnJC2oyrQ","""Starbucks""",1,"Centennial",1350,3,86,"Coffee & Tea;Food","2010-03-30"
"509",557,"bxQUVVI8LR5RmyTYYJq07A","""Pearl Wok To Go""",1,"Westside",1400,3.5,101,"Restaurants;Chinese","2008-02-21"
"510",558,"bY5f0CV5u3L1b7bGuNUA8A","""El Toque Del Sabor""",1,"Southeast",1100,4.5,41,"Restaurants;Peruvian;Nightlife;Bars","2015-12-22"
"511",559,"BYKdkOGUGDsuYV9XW4_RGA","""Little Havana Cafe and Smoke Shop""",1,"Southeast",1395,5,22,"Food;Coffee & Tea;Shopping;Tobacco Shops","2012-04-06"
"512",560,"bymQ0lRnBar5scP4FERioQ","""Mulligan's Border Bar & Grill""",1,"Southeast",1395,4,44,"Restaurants;Nightlife;American (Traditional);Bars;American (New)","2010-06-12"
"513",561,"ByXko9JQ6Jne7v8t4IaQjg","""McDonald's""",1,"Southwest",1450,1.5,69,"Food;Burgers;Restaurants;Fast Food","2013-06-29"
"514",562,"bzI2YREsxDomhVvvaZmcSw","""Sammy's Woodfired Pizza and Grill""",1,"Spring Valley",1250,4,229,"Pizza;Salad;Restaurants;Gluten-Free","2009-02-24"
"515",563,"BZSzoBFhkXBUQTx4Cgl5Aw","""Coco's Bakery Restaurant""",1,"Eastside",855,4,281,"Food;American (Traditional);Restaurants;Bakeries","2009-12-27"
"516",564,"bzyoY6HHZJS39fspg-6DrA","""Dickey's Barbecue Pit""",1,"Southeast",1395,3.5,238,"Caterers;Restaurants;Barbeque;Event Planning & Services","2009-03-17"
"517",565,"c_3abcaptUG0d4A4LWMe7w","""Carl's Jr.""",1,"Centennial",1350,2.5,38,"Restaurants;Fast Food","2011-10-19"
"518",566,"c-NXKTJ0jrrusTPxJAUwvA","""Red Robin Gourmet Burgers""",1,"South Summerlin",1872.5,2.5,237,"Restaurants;American (Traditional);Burgers","2014-11-10"
"519",567,"c0LlClom1qONqByoagqPGw","""Las Islitas""",1,"Sunrise",1095,4,16,"Mexican;Seafood;Restaurants","2014-06-19"
"520",568,"c1JoHp602zilpDU_57DsMg","""Starbucks""",1,"The Strip",855,2,49,"Coffee & Tea;Food","2012-06-02"
"521",569,"C1jQ5CbszJkS_cyWgaRVGQ","""Swish""",1,"Westside",1400,3.5,179,"Restaurants;Hot Pot;Japanese;Sushi Bars","2009-11-08"
"522",570,"C2tt_-1YE4X2T7azXEF7IQ","""Costco Food Court""",1,"Centennial",1450,4.5,20,"Fashion;Restaurants;Department Stores;Food Court;Shopping","2012-11-19"
"523",571,"C5azlhXSTOlqVAM3nl95nw","""Oasis Asian Kitchen""",1,"Spring Valley",1300,4.5,133,"Thai;Restaurants;Asian Fusion;Chinese;Food;Vegetarian","2013-09-15"
"524",573,"c5TOGBUCCUUNBPM7h_KbmQ","""Fausto's Mexican Grill""",1,"Southwest",1450,4,140,"Restaurants;Chicken Wings;Breakfast & Brunch;Mexican","2008-07-15"
"525",574,"C74ViML3zx1akYVafLaiXQ","""Buffet  Asia""",1,"Southeast",1300,2.5,282,"Restaurants;Japanese;Chinese;Buffets","2006-05-30"
"526",576,"CAxHrXoPrbf0e0AYFPhv6g","""Village Pub & Poker""",1,"Southeast",1395,4,75,"Burgers;Arts & Entertainment;Casinos;Bars;Breweries;Restaurants;Salad;Sandwiches;Food;Nightlife;Pubs","2009-12-26"
"527",577,"cbgIpJwmPVI6Zf7nUIXdFw","""Pizza Company""",1,"Southeast",855,4,171,"Food;Pizza;Restaurants","2011-06-12"
"528",578,"cbOsasex5EmQEy554-Fz0Q","""Pancho's Mexican Food""",1,"Northwest",1330,3,17,"Mexican;Restaurants","2015-12-05"
"529",579,"ccd6w9w81PUBmtV1DFXgig","""Sonic Drive-In""",1,"Southeast",855,2.5,89,"Fast Food;Restaurants;American (Traditional);Burgers","2010-01-20"
"530",580,"CczlJeeaGK1XP090KjPVVw","""Starbucks""",1,"South Summerlin",1872.5,3.5,25,"Coffee & Tea;Food","2011-04-04"
"531",581,"CDfwYmSPggcqlHay1Xa-TQ","""Kerry's Sports Pub Pizza & Grill""",1,"Northwest",1330,3,7,"Bars;Restaurants;Nightlife;Sports Bars;Pizza","2008-10-13"
"532",582,"CeDbVP1lR4oZdtNe2NP_jQ","""Happytizers & BBQ""",1,"Downtown",1095,5,5,"Food Trucks;Food","2016-09-19"
"533",583,"cePE3rCuUOVSCCAHSjWxoQ","""Karved""",1,"Eastside",855,5,17,"American (New);Restaurants","2017-10-25"
"534",584,"CFGmRESf9QajghUrc__akg","""Samurai Sam's""",0,"Summerlin",1872.5,3.5,61,"Japanese;Restaurants","2008-11-24"
"535",585,"cFmranpzNq60YuAJDwCWVQ","""Domino's Pizza""",1,"Southwest",1450,2.5,66,"Chicken Wings;Sandwiches;Food Delivery Services;Food;Restaurants;Pizza","2011-12-21"
"536",586,"cFvKIMOv6jUEaWiR8dpcJQ","""Las Vegas Greek Festival""",1,"Spring Valley",1100,4,61,"Street Vendors;Festivals;Arts & Entertainment;Food","2010-07-08"
"537",587,"Cg5jq44pMnGpzyIZoxFS6A","""5 Below Creamery""",1,"Spring Valley",1475,4,10,"Ice Cream & Frozen Yogurt;Bubble Tea;Juice Bars & Smoothies;Food","2017-09-04"
"538",588,"CgCujnZFGzsMPDVo4VNCLA","""Blaze Fast-Fire'd Pizza""",1,"Westside",1400,4,35,"Pizza;Salad;Restaurants;Fast Food","2017-11-02"
"539",589,"cGHdjkXa2n9B2apkicdCXQ","""The Coffee Bean & Tea Leaf""",1,"Summerlin",1872.5,4,94,"Coffee & Tea;Food","2009-06-07"
"540",590,"cgZOP1ZUBOZmEQMSJ53oiQ","""Chef Marc's Trattoria""",1,"The Lakes",1400,4.5,187,"Restaurants;Seafood;Italian;Steakhouses","2015-11-26"
"541",591,"Ch3HkwQYv1YKw_FO06vBWA","""P.F. Chang's""",0,"Eastside",1375,3.5,230,"Chinese;Gluten-Free;Asian Fusion;Sushi Bars;Restaurants","2006-04-21"
"542",592,"cHPhtFqvkQ9hpr_ka-sLow","""Costco Food Court""",1,"Summerlin",1510,4,39,"Restaurants;Food Court","2013-08-18"
"543",593,"CHW_DPKnTqudyRaDa4vwkg","""McDonald's""",1,"Summerlin",1872.5,2,64,"Fast Food;Burgers;Restaurants","2009-01-13"
"544",594,"CiAZtA0C8AYcPdaaKt816A","""Carl's Jr.""",1,"Eastside",855,3,25,"Fast Food;Restaurants","2010-10-16"
"545",595,"cJ5i4V6_VKjkOeEHD4ENeQ","""Taco Bell""",1,"Southwest",1250,3,39,"Tex-Mex;Mexican;Restaurants;Fast Food","2010-05-15"
"546",596,"cjlYcqxyqRBe_w3OgasPAw","""Jimmy John's""",1,"Westside",1400,3.5,61,"Sandwiches;Restaurants","2013-03-21"
"547",598,"ckc3l8cSuggloG4NlquEFQ","""Great Steak & Potato""",0,"Downtown",1100,2,5,"Restaurants;Fast Food","2012-07-11"
"548",599,"ckke8MRDHVLJdNa0quxOEg","""Anise Tapas & Grill""",1,"Westside",1400,3.5,191,"Kosher;Mediterranean;Tapas Bars;Restaurants;Tapas/Small Plates","2015-03-24"
"549",600,"cKXMA7AoyvrFKaZzNOp0nA","""Tuscany Gardens""",1,"Eastside",1375,4,102,"Restaurants;Desserts;Italian;Food;Breakfast & Brunch","2010-04-17"
"550",601,"Cl-xl1vTUwHeaGgBxzdTRA","""Chow Mein House""",1,"Summerlin",1872.5,4,136,"Restaurants;Chinese","2015-10-09"
"551",602,"Cn-3QY2-FHPL73VbZTfGag","""Jack In The Box""",1,"Eastside",1100,2.5,21,"Restaurants;Fast Food","2007-10-17"
"552",603,"cNx3qzQ55JXpjZEt4lc7Tg","""Recess Italian Ice & Desserts""",1,"Spring Valley",1475,4,300,"Coffee & Tea;Food;Desserts;Ice Cream & Frozen Yogurt","2016-09-17"
"553",605,"cOqd9ou3uf-1k3OWFo-_CQ","""Poke Heaven""",1,"University",855,4.5,21,"Korean;Hawaiian;Restaurants;Poke;Food","2017-07-15"
"554",606,"cPaXllVOblQn3kHQ8olDsw","""The Memory Thai""",1,"Eastside",1100,3,60,"Restaurants;Thai;Food Delivery Services;Soup;Food;Noodles;Asian Fusion;Seafood;Vegetarian","2014-10-15"
"555",607,"Cpb142L849ilMzgiSR4a0w","""Tina's Filipino Cuisine""",1,"Southwest",1450,4,204,"Restaurants;Filipino","2015-05-11"
"556",608,"cPmThZ7Ugpd8eJnIObOy0Q","""Olive Garden Italian Restaurant""",1,"Summerlin",1872.5,3,235,"Salad;Restaurants;Bars;Italian;Wine Bars;Nightlife","2007-10-23"
"557",609,"cQzFj5GNz8l_VMJJnW4mLw","""The Edge of Town""",1,"Summerlin",1300,3.5,83,"Restaurants;American (Traditional)","2009-06-23"
"558",610,"Cr-ywH3ZjBqCyolXf8BpVA","""The Charcoal Room""",1,"Northwest",1330,4,156,"Wine Bars;Steakhouses;Restaurants;Bars;Breakfast & Brunch;Nightlife","2007-12-27"
"559",611,"CR2DMfg3uP02PKT_fuygIw","""Lefty's Pizza""",1,"Southeast",1300,3.5,119,"Chicken Wings;Restaurants;Italian;Pizza","2011-09-06"
"560",612,"cRtPP-AKezf0m94W-aisYA","""Green Leaf""",1,"Downtown",1100,3,4,"Restaurants","2015-11-23"
"561",613,"CSaVK9wgqe2_tQuuCDINyQ","""Frankie's Pizza""",1,"Southeast",1395,4.5,151,"Italian;Restaurants;Pizza","2016-04-08"
"562",614,"CsVCUymHT99HjyLuHNtUjA","""Subway""",1,"Downtown",1375,1.5,8,"Fast Food;Restaurants;Sandwiches","2015-01-17"
"563",616,"CtZ3HujCLTChyoad_L-nHA","""PizzaRev""",1,"Spring Valley",1100,3.5,310,"Pizza;Restaurants","2016-05-18"
"564",617,"CVnfj-UBgOSEvcdt4eWUeA","""Teriyaki Madness""",1,"Southwest",1450,4,116,"Hawaiian;Japanese;Asian Fusion;Restaurants","2013-12-03"
"565",619,"CvpXZRF-I7wfm19dW1jOXA","""Mark Rich's New York Pizza & Pasta""",1,"Summerlin",1872.5,3.5,182,"Pizza;Italian;Restaurants","2008-09-19"
"566",620,"CVt6kBVBABSq-NA_FZfrVw","""Shawarma Vegas""",1,"The Lakes",1400,4,119,"Restaurants;Kosher;Middle Eastern","2010-06-16"
"567",621,"cWfqbkMit27-Pg_bPUTwCg","""Roadrunner Saloon""",1,"Summerlin",1100,3,88,"Nightlife;Bars;Restaurants;American (New);American (Traditional)","2008-05-11"
"568",623,"cwyGmQIRSH-o56GKfyRNvg","""Jack In the Box""",1,"Eastside",1100,2,11,"Burgers;Fast Food;Restaurants","2015-04-08"
"569",624,"Cxd0CSaDsCmPqSCFkQDfIQ","""Starbucks""",1,"Southeast",855,3.5,58,"Bakeries;Food;Coffee & Tea","2011-06-03"
"570",625,"CxE5OE_t29h_wqqK1BsoFA","""Johnny Rockets""",1,"The Strip",855,2.5,39,"American (Traditional);Restaurants;Diners;Burgers;Sandwiches","2014-05-24"
"571",626,"cxqW47z7TWaCNVO1ZWXQpw","""Domino's Pizza""",1,"Spring Valley",1300,3,44,"Pizza;Chicken Wings;Sandwiches;Restaurants","2013-09-15"
"572",627,"CXrV-YvDIXUz9fGpTz5SEg","""Chipotle Mexican Grill""",1,"Southwest",1450,3,49,"Restaurants;Mexican;Fast Food","2015-11-12"
"573",628,"cxwQIfMljUhk1yMG8PQLXg","""Charlie's Market Buffet""",1,"Westside",1100,3,18,"Restaurants;Buffets","2012-07-30"
"574",629,"CxZ_qwVlgd-DIrb_a3N8jw","""Shish Kabob House""",1,"Southeast",1395,4,13,"Mediterranean;Armenian;Restaurants;Kebab;Event Planning & Services;Venues & Event Spaces;Middle Eastern","2017-10-04"
"575",631,"cZBCVzd4lg_jx8IiFz-Iag","""Carl's Jr""",1,"Westside",1400,2.5,28,"Burgers;Fast Food;Restaurants","2012-05-08"
"576",632,"CZF9Nm8CFY2R9ZhfwYIARQ","""Giuseppe's Bar & Grille""",1,"Spring Valley",1250,3.5,195,"American (Traditional);Screen Printing;Nightlife;Italian;Bars;Local Services;Printing Services;Sports Bars;Restaurants","2008-07-11"
"577",633,"CZhc8YXdFLhAI4ViC2ERTg","""Viva Mercado's Mexican Bar & Grill""",1,"Westside",1400,4,490,"Bars;Soup;Nightlife;Mexican;Restaurants;Salad","2013-11-27"
"578",634,"czlWRKl1HJwG9p5VZUdIlg","""Villa Fresh Italian Kitchen""",1,"Southeast",855,3,6,"Restaurants;Italian","2016-01-19"
"579",635,"cZO6RmJcqRY9jGbYY71z-A","""My Mother's House Italian Restaurant""",1,"Summerlin",1550,4,33,"Restaurants;Italian","2017-08-04"
"580",636,"czyhvf93Txsfxdxqcm16mA","""Rice n Noodle""",1,"Southwest",1450,4,338,"Noodles;Restaurants;Chinese","2008-05-08"
"581",637,"d_L-rfS1vT3JMzgCUGtiow","""Border Grill""",1,"The Strip",855,4,1432,"Restaurants;Breakfast & Brunch;Mexican;Tapas/Small Plates","2006-06-30"
"582",639,"D1TaFES4phv65RmsM8VCiA","""Domino's Pizza""",1,"Summerlin",1550,3,23,"Restaurants;Chicken Wings;Sandwiches;Pizza","2011-11-11"
"583",640,"D2EDuQwOHp1OdGUNsFzKMw","""Taco Bell""",1,"Southeast",1395,2.5,26,"Restaurants;Mexican;Tex-Mex;Fast Food","2009-04-17"
"584",641,"d2HSFutxpaYsCPglJPRe1Q","""Winchell's Donut House""",1,"Westside",1100,4,13,"Food;Donuts","2012-04-16"
"585",642,"d2IDbGP7tT8C6vBtxdpmLg","""Baja Fresh""",1,"Southeast",1872.5,2.5,42,"Tex-Mex;Restaurants;Fast Food;Mexican","2010-10-28"
"586",643,"D2t3yDnG-HI17YOsiiWIuw","""Dairy Queen""",1,"Southeast",1395,3,7,"Food;Fast Food;Ice Cream & Frozen Yogurt;Restaurants","2017-07-18"
"587",644,"D35unF350QG06LXDe0Cv-Q","""PT's""",1,"Northwest",1330,3.5,17,"Bars;Pubs;Nightlife;Sports Bars;Restaurants;American (New)","2014-04-06"
"588",645,"d3zW_b-JWlxMneNn7K9xew","""Streets of New York""",1,"Centennial",1450,3,258,"Pizza;Sandwiches;Italian;Restaurants","2009-10-28"
"589",646,"d4bMBIhBELF_bhkT-Sig3Q","""Timbers - Cheyenne""",1,"Northwest",1300,3.5,54,"Restaurants;Bars;Nightlife;Breakfast & Brunch;American (Traditional)","2009-04-12"
"590",647,"d4Mw96Hb6ZoHEL2AxqGrbg","""Ice House America""",1,"Southeast",855,5,5,"Food;Restaurants;American (New);Local Services","2014-05-07"
"591",648,"d4qwVw4PcN-_2mK2o1Ro1g","""Pink Taco""",1,"Eastside",1375,3.5,927,"Restaurants;Mexican","2005-08-27"
"592",649,"d6_51PI94EC1C5sG9hi6HA","""Timbers - Novat""",1,"Northwest",1300,3.5,67,"Arts & Entertainment;Nightlife;American (Traditional);Restaurants;Breakfast & Brunch;Bars","2010-09-01"
"593",650,"D6iaNp68eH0LFx5H1vWBCQ","""Panda Express""",1,"Southeast",1395,3,37,"Chinese;Restaurants;Fast Food","2007-10-14"
"594",651,"d6m_X827VcM6ZV5C4yTiHw","""Bingo at South Point""",1,"Southeast",1300,4,45,"Arts & Entertainment;Restaurants;Casinos;American (Traditional);Bingo Halls","2012-06-21"
"595",652,"D74O-i-iEWo-e5BpwFMcUA","""Roberto's Taco Shop""",1,"South Summerlin",1400,3,64,"Mexican;Restaurants","2015-12-01"
"596",653,"D7GGjbDErdqlS48Nyilfow","""Bowlology""",1,"Northwest",1350,4,80,"Restaurants;Juice Bars & Smoothies;Poke;Acai Bowls;Food","2016-01-23"
"597",654,"D8a2usm9b-j89W9IrJ_Evw","""Satay Thai Bistro & Bar""",1,"Eastside",1375,4,534,"Malaysian;Chinese;Restaurants;Thai","2007-01-10"
"598",655,"D8sk6LZlp2P9FFh_mk9q7g","""Subway""",0,"Eastside",855,2.5,9,"Fast Food;Sandwiches;Restaurants","2012-01-11"
"599",656,"D9z7LXFn88Fp4nt4ovO1KA","""New American Sandwich Co""",1,"Southeast",855,3.5,42,"Sandwiches;American (Traditional);American (New);Restaurants","2015-07-23"
"600",657,"DA-ddRqcReCe_DcXKicvsQ","""Arata Sushi & Bowl""",1,"Northwest",1300,4,97,"Japanese;Restaurants;Sushi Bars;Seafood","2015-11-18"
"601",658,"DAqAinEAZkyouNaeZD0OxA","""Peter Piper Pizza""",1,"Southeast",855,3.5,39,"Pizza;Food;Chicken Wings;Desserts;Restaurants","2017-02-04"
"602",659,"DB9BRdu7is0AK1DvcuKlcw","""Five Guys""",1,"Spring Valley",1300,4,261,"Burgers;Restaurants;American (New);Fast Food","2011-07-21"
"603",660,"DBcBz2b8c4eHHxAzln3gog","""Cold Stone Creamery""",1,"Southwest",1250,2.5,76,"Custom Cakes;Cupcakes;Ice Cream & Frozen Yogurt;Food","2008-09-03"
"604",661,"dblGQtHAzNy1ACis1m2shw","""New York Chinese Restaurant""",1,"Spring Valley",1300,3.5,132,"Restaurants;Chinese","2010-04-04"
"605",662,"Dc4tY9WKJu_7ImduMDAWlQ","""Sushi Wabi""",1,"Summerlin",1100,4,23,"Sushi Bars;Restaurants;Japanese","2017-09-16"
"606",663,"DcF162waTQvZd-G0G_J4wQ","""KFC""",1,"Eastside",1100,1.5,18,"Restaurants;Fast Food;Chicken Wings","2011-06-08"
"607",664,"DDfGmZ07nTAR579uCd7gzQ","""McDonald's""",1,"Southeast",855,1,8,"Burgers;Fast Food;Restaurants","2014-04-15"
"608",665,"ddplAthoA2pGLoSqhHpVkA","""Don Tortaco""",1,"Southwest",1450,2.5,15,"Mexican;Restaurants","2017-03-23"
"609",666,"DDs5YMhAjnP6oA5-eGw_TQ","""Sonic Drive-In""",1,"Sunrise",1000,2,25,"American (Traditional);Fast Food;Restaurants","2006-10-20"
"610",667,"dDvsIaqRcrmd-yiUNMC5Fg","""The Coffee Bean & Tea Leaf""",1,"Spring Valley",1300,4.5,13,"Coffee & Tea;Food","2017-08-29"
"611",668,"dEAk-gE-5Q95a7p91gNn8A","""Sushi Koma""",1,"Spring Valley",1300,4,884,"Sushi Bars;Restaurants;Japanese","2012-02-15"
"612",669,"dENns4dukYRZunxCOUzRsw","""Buck's Tavern""",1,"Sunrise",1000,3,4,"Nightlife;Burgers;Bars;Karaoke;Restaurants;Sandwiches","2015-07-21"
"613",671,"DESv2ys6SjBKA4SyDtJvxw","""Ferraro's Italian Restaurant & Wine Bar""",1,"Eastside",1375,4,756,"Italian;Restaurants;Food;Bars;Nightlife;Wine Bars","2007-04-17"
"614",672,"deuHIeaTY8ns_GZAxU5H9g","""Capriotti's Sandwich Shop""",1,"Southeast",1395,4,179,"Restaurants;Sandwiches;Salad;Vegetarian","2008-11-06"
"615",673,"DFb1yJLwBx5M48mP4jhAOQ","""Dewar's Clubhouse""",1,"Southeast",855,1.5,9,"American (Traditional);Restaurants","2012-10-02"
"616",675,"dGuVYsA5DMCm_TjSbX6x7g","""Windy City Beefs N Pizza""",1,"Southeast",1300,4,400,"Restaurants;Pizza;Hot Dogs","2013-01-09"
"617",676,"DGX2ldVGub9F1EAU9R7C5A","""Subway""",1,"Southwest",1250,2.5,44,"Fast Food;Sandwiches;Restaurants;Soup","2010-08-10"
"618",677,"DHUAQ4pzH9KKzGZDm1jZLg","""Krispy Kreme Doughnuts""",1,"Chinatown",1225,3,133,"Donuts;Cafes;Restaurants;Coffee & Tea;Food","2007-06-16"
"619",678,"DiCfRiL3WX-vwkK85qrIjw","""MrJims.Pizza of Las Vegas""",1,"Centennial",1350,3.5,90,"Restaurants;Pizza","2012-05-26"
"620",679,"DiUgFZkt88xcDWG0OjjCaQ","""Domino's Pizza""",1,"Southeast",1395,2.5,31,"Sandwiches;Restaurants;Pizza;Chicken Wings","2011-02-12"
"621",680,"diwRPVKeYiUJ9tqlr1orAg","""Taco Bell""",1,"Southeast",1195,2.5,33,"Tex-Mex;Restaurants;Mexican;Fast Food","2012-07-04"
"622",681,"DIxgItsSI9QwX9H8lVptYg","""China A Go Go""",1,"Northwest",1300,4,70,"Thai;Restaurants;Japanese;Chinese","2016-07-30"
"623",682,"diY31IEunbV8MfDh81FS1A","""Smashburger""",1,"The Lakes",1400,3.5,271,"Restaurants;Burgers","2010-06-19"
"624",683,"dj6nbGIqguJDXgz49nmFBw","""Pizza Hut""",1,"Southwest",1450,2.5,65,"Italian;Pizza;Chicken Wings;Restaurants","2008-05-17"
"625",684,"dJR2vmBlydzsxR5P6BDFlQ","""Rubio's""",1,"Summerlin",1872.5,3.5,38,"Event Planning & Services;Seafood;Salad;Fast Food;Mexican;Restaurants;Caterers","2010-03-18"
"626",685,"DJXZrIi4k1Iyd1mQRwxIMg","""Gyro Time""",0,"Southeast",855,3.5,69,"Greek;Restaurants","2009-02-14"
"627",686,"dk1MV0MP32Xq-iBxzewl0A","""Tropical Smoothie Cafe""",1,"Spring Valley",1300,2,184,"Food;Breakfast & Brunch;Restaurants;Salad;Sandwiches;Juice Bars & Smoothies","2009-07-23"
"628",687,"dk7pJipvk5MNZotQd9suUA","""Jimmy John's""",1,"Summerlin",1872.5,3,75,"Restaurants;Sandwiches","2014-04-11"
"629",688,"dKRex8yByClqozat8yBc_w","""Snooty Pets""",1,"Westside",1400,4.5,78,"Bakeries;Pet Groomers;Pets;Pet Stores;Pet Services;Food","2008-05-31"
"630",689,"DKXUkIrFnMUMF535gf-dPA","""Frijoles & Frescas Grilled Tacos""",1,"Spring Valley",1225,4.5,197,"Mexican;Restaurants;Caterers;Event Planning & Services","2015-04-18"
"631",690,"DLJCwHGtbAV31UQ1lnIjlw","""Siena Italian Authentic Trattoria and Deli""",1,"Westside",1400,3.5,288,"Bakeries;Food;Italian;Delis;Restaurants","2007-01-25"
"632",691,"dlNMXG9-BWsPGom0_lCCNQ","""Perú Chicken""",1,"Eastside",855,4.5,117,"Peruvian;Restaurants;Chicken Wings;Latin American","2013-11-23"
"633",692,"dlTgsi51JXinnmijEVuITw","""Popeyes Louisiana Kitchen""",1,"Northwest",1300,3,47,"Restaurants;Southern;Chicken Wings;American (Traditional);Fast Food","2011-07-08"
"634",693,"DLw9rK8Qb6l7ESgxtR47qQ","""Ohana Hawaiian BBQ""",1,"Southwest",1450,4,222,"Chinese;Restaurants;Barbeque;Hawaiian;Cantonese","2009-07-04"
"635",694,"dM8Yp8StA1NdusK5Ta_j-g","""Retro Bakery""",1,"Centennial",1450,4.5,469,"Food;Bakeries;Desserts","2008-03-27"
"636",695,"dmTP4Am6wKrxwHrBdmFsQA","""Burger King""",1,"Spring Valley",1475,2.5,21,"Fast Food;Burgers;Restaurants","2010-08-19"
"637",696,"dNRbhJt4wd-ZU4lFVK3iiw","""17 South Booze & Bites""",1,"Southeast",855,3,74,"American (New);Restaurants","2014-06-13"
"638",698,"dO0KCBji2gSR503kp_e4-g","""Starbucks""",1,"Chinatown",1225,3.5,66,"Coffee & Tea;Food","2010-10-11"
"639",699,"dOGLTIMqqQZn8xxBRsU6CQ","""Kung Fu Thai & Chinese Restaurant""",1,"Chinatown",1225,3.5,438,"Chinese;Restaurants;Vegetarian;Thai","2006-09-04"
"640",700,"Doqz6-NiXEPhr28koWESKw","""Grand Café""",1,"Northwest",1330,2.5,85,"Breakfast & Brunch;Burgers;Restaurants;American (Traditional);Cafes;Sandwiches","2007-12-21"
"641",701,"dP1_wP59hvVDWNzFFS_6YQ","""Subway""",1,"The Strip",855,2,15,"Restaurants;Sandwiches;Fast Food","2010-09-01"
"642",702,"dPbvWt-6YVxtGkeh7f9JpQ","""Firehouse Subs""",1,"Southeast",1395,4,123,"Restaurants;Fast Food;Sandwiches;Delis","2007-07-01"
"643",704,"DPmZTwZuknnVPAeIGJq5SA","""Lee's Sandwiches""",1,"Southwest",1450,3.5,80,"Vietnamese;Sandwiches;Restaurants","2014-09-15"
"644",705,"dPxZI9lrKTl5dvFfnb1_Ig","""Trattoria Italia""",1,"Anthem",1300,4.5,210,"Seafood;Italian;Pizza;Restaurants","2016-12-11"
"645",707,"DqcD3YflYhArFsC4KVUnOw","""Nothing Bundt Cakes""",1,"Southeast",1300,4.5,242,"Bakeries;Desserts;Food;Restaurants;Cupcakes","2007-01-19"
"646",708,"dqtWVr1WlaQcmPPCrmZH3w","""Del Taco""",1,"Northwest",1330,2,23,"Mexican;Fast Food;Restaurants","2011-05-29"
"647",709,"DsAZ2gzuGK9_wKzMiGqIjw","""Ciao Pizzeria""",1,"Southeast",1100,3,40,"Pizza;Restaurants","2010-06-11"
"648",710,"dSjzFrUbIjqlhd2cJp-zSA","""Rotisserie Chicken""",0,"Spring Valley",1100,4.5,33,"Wraps;American (New);American (Traditional);Fast Food;Chicken Shop;Salad;Food;Restaurants","2017-04-12"
"649",712,"dVbZ0xbkwl8BWiqaDS0t-w","""Putter's Bar & Grill""",1,"Spring Valley",1250,3.5,42,"Sports Bars;Restaurants;Nightlife;Bars;American (Traditional)","2007-06-14"
"650",713,"dVhGY-mNwTWQzK01Zxuclw","""Yunnan Garden""",1,"Chinatown",1225,3.5,278,"Restaurants;Chinese;Szechuan;Noodles","2007-10-30"
"651",715,"DW0ZvWuYaSvMcB_3LG5RGg","""Pei Wei""",1,"Summerlin",1872.5,3.5,184,"Fast Food;Gluten-Free;Chinese;Restaurants;Asian Fusion","2008-07-18"
"652",716,"dWk0mbhj79pK3WBp5oLtpw","""Rí Rá Irish Pub""",1,"The Strip",855,4,932,"Irish;Restaurants;Pubs;Bars;Nightlife","2011-03-13"
"653",717,"dWw7M_JsAVUprR86--89ZA","""Moo Woo Korean BBQ""",1,"Centennial",1350,4.5,230,"Korean;Restaurants;Asian Fusion;Barbeque","2016-11-16"
"654",718,"DXYhrg9EXuW8n5QMnCoHAg","""Burke in the Box""",1,"Southeast",855,2,168,"Restaurants;American (Traditional)","2009-01-25"
"655",719,"DxzAGrpddzgGmdtNBHgi8g","""Baskin Robbins""",1,"The Lakes",1400,2,84,"Ice Cream & Frozen Yogurt;Food","2009-08-19"
"656",720,"DYAorbxOyubUB_wtQRCdug","""MadHouse Coffee""",1,"Westside",1400,4,727,"Food;Sandwiches;American (New);Coffee & Tea;Restaurants;Bakeries","2007-03-08"
"657",721,"DyCv2ubxeygyOUWJ4lnewg","""Sweetspot Nitrogen Ice Cream & Boba Tea""",1,"Spring Valley",1100,4.5,147,"Desserts;Bubble Tea;Food;Coffee & Tea;Ice Cream & Frozen Yogurt","2017-06-21"
"658",722,"dYDuaXVyIXMXlmeMYf2ktw","""Sweet Addiction, Cookies & Ice Cream""",1,"Spring Valley",1475,4.5,396,"Ice Cream & Frozen Yogurt;Event Planning & Services;Bakeries;Food;Caterers","2012-07-20"
"659",723,"dYpnpMZowfGsCisHhABPZg","""Samurai Sam's""",1,"Southeast",1395,3,77,"Japanese;Restaurants","2007-11-09"
"660",724,"DYuOxkW4DtlJsTHdxdXSlg","""Bahama Breeze""",1,"Eastside",1375,4,707,"Seafood;Nightlife;Restaurants;Laotian;Caribbean;Latin American;Bars","2006-06-06"
"661",725,"DyVteo8Blf5gEfC9QbJE9A","""Arizona Charlie's Decatur""",1,"Westside",1100,2.5,163,"Casinos;Hotels & Travel;Arts & Entertainment;Hotels;Restaurants;Event Planning & Services","2007-01-29"
"662",726,"DyYS-JKXlW2PCr_Gt5JOvQ","""Luckys""",1,"Southwest",1450,3.5,73,"Pizza;Nightlife;Bars;Sports Bars;Lounges;Restaurants","2010-04-01"
